province,region,weather_date,temperature,humidity,precipitation,wind_speed,pressure,weather_condition,source
Hai Phong,North,7/20/2025,27.6,88,6.2,12.9,995,Light Rain,OpenMeteo
Hai Phong,North,7/21/2025,26.7,93,110.9,34.6,991.4,Heavy Rain,OpenMeteo
Hai Phong,North,7/22/2025,27.4,85,38.7,36.3,988.5,Moderate Rain,OpenMeteo
Hai Phong,North,7/23/2025,27.8,86,15.3,17.3,997.2,Moderate Rain,OpenMeteo
Hai Phong,North,7/24/2025,27.2,88,15.3,16.7,1000.1,Moderate Rain,OpenMeteo
Hai Phong,North,7/25/2025,27.3,90,11.8,10.8,1000.3,Heavy Rain,OpenMeteo
Hai Phong,North,7/26/2025,28.8,86,6,8.1,1000.1,Moderate Rain,OpenMeteo
Hai Phong,North,7/27/2025,29.1,82,0.3,12.3,999.5,Light Drizzle,OpenMeteo
Hai Phong,North,7/28/2025,29.6,81,2.2,9,998.1,Dense Drizzle,OpenMeteo
Hai Phong,North,7/29/2025,30.6,80,0.1,10.6,996.4,Light Drizzle,OpenMeteo
Hai Phong,North,7/30/2025,31.6,79,0,10.6,996,Overcast,OpenMeteo
Hai Phong,North,7/31/2025,30,83,11.9,8.9,996.5,Moderate Rain,OpenMeteo
Hai Phong,North,8/1/2025,28,88,12,14.2,997.7,Moderate Rain,OpenMeteo
Hai Phong,North,8/2/2025,30,82,0.6,13,999.4,Light Drizzle,OpenMeteo
Hai Phong,North,8/3/2025,31.8,74,0.7,13.7,998.9,Moderate Drizzle,OpenMeteo
Hai Phong,North,8/4/2025,32.1,69,0,13.2,998.7,Overcast,OpenMeteo
Hai Phong,North,8/5/2025,30.3,81,3.1,11.1,1000.2,Light Rain,OpenMeteo
Hai Phong,North,8/6/2025,29,87,2.9,10.5,1002.2,Moderate Drizzle,OpenMeteo
Hai Phong,North,8/7/2025,29.2,85,5.4,12.8,1004.6,Moderate Rain,OpenMeteo
Hai Phong,North,8/8/2025,30.6,80,1.4,13,1005,Moderate Drizzle,OpenMeteo
Hai Phong,North,8/9/2025,31,81,2.1,14.3,1004,Moderate Drizzle,OpenMeteo
Hai Phong,North,8/10/2025,30.8,82,0.8,16.5,1003.6,Light Drizzle,OpenMeteo
Hai Phong,North,8/11/2025,29.8,82,4.9,14.9,1003.6,Moderate Rain,OpenMeteo
Hai Phong,North,8/12/2025,30.1,79,3.3,13,1004.1,Light Rain,OpenMeteo
Hai Phong,North,8/13/2025,29.1,84,6.4,9.6,1005,Moderate Rain,OpenMeteo
Hai Phong,North,8/14/2025,29.7,84,2.8,9.5,1003.1,Light Rain,OpenMeteo
Hai Phong,North,8/15/2025,26.7,89,7.3,13.6,1003.9,Light Rain,OpenMeteo
Hai Phong,North,8/16/2025,26.1,89,21.3,15.8,1006.2,Moderate Rain,OpenMeteo
Hai Phong,North,8/17/2025,27,86,2.1,12,1006.1,Moderate Drizzle,OpenMeteo
Hai Phong,North,8/18/2025,25.7,93,26.8,13.4,1004.4,Moderate Rain,OpenMeteo
Hai Phong,North,8/19/2025,26.6,89,25.3,15.1,1004.6,Moderate Rain,OpenMeteo
Hai Phong,North,8/20/2025,29.2,82,0.6,18.6,1005.7,Light Drizzle,OpenMeteo
Hai Phong,North,8/21/2025,29,84,5.5,18.6,1007.1,Light Rain,OpenMeteo
Hai Phong,North,8/22/2025,29.1,79,3.7,17.3,1007,Light Rain,OpenMeteo
Hai Phong,North,8/23/2025,28.2,84,2.8,11,1006.8,Light Rain,OpenMeteo
Hai Phong,North,8/24/2025,27.7,87,18.8,11,1005.3,Heavy Rain,OpenMeteo
Hai Phong,North,8/25/2025,24.9,92,45.4,31.5,1003.1,Moderate Rain,OpenMeteo
Hai Phong,North,8/26/2025,25.5,94,36.5,23,1006,Moderate Rain,OpenMeteo
Hai Phong,North,8/27/2025,25.7,95,17.3,10.9,1006.8,Moderate Rain,OpenMeteo
Hai Phong,North,8/28/2025,27.3,85,1,11.8,1006.4,Light Drizzle,OpenMeteo
Hai Phong,North,8/29/2025,26.5,89,22.7,14.4,1007,Heavy Rain,OpenMeteo
Hai Phong,North,8/30/2025,26.9,85,15.4,28.6,1006.1,Moderate Rain,OpenMeteo
Hai Phong,North,8/31/2025,27.4,86,7,15.1,1006.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/1/2025,27.1,87,18.2,13,1005.9,Moderate Rain,OpenMeteo
Hai Phong,North,9/2/2025,27.9,86,4.6,12.6,1005.8,Light Rain,OpenMeteo
Hai Phong,North,9/3/2025,28.7,82,0.6,11.9,1006.1,Light Drizzle,OpenMeteo
Hai Phong,North,9/4/2025,28.8,83,1.1,11.1,1005.8,Light Drizzle,OpenMeteo
Hai Phong,North,9/5/2025,29.3,81,0.9,9.6,1006,Light Drizzle,OpenMeteo
Hai Phong,North,9/6/2025,29.3,80,0.5,7.4,1006.6,Light Drizzle,OpenMeteo
Hai Phong,North,9/7/2025,29.5,78,0,10.3,1004.8,Overcast,OpenMeteo
Hai Phong,North,9/8/2025,29.8,79,0.2,10,1003.8,Light Drizzle,OpenMeteo
Hai Phong,North,9/9/2025,29,85,2.1,9.9,1005.1,Dense Drizzle,OpenMeteo
Hai Phong,North,9/10/2025,28.7,83,6.5,13.2,1006.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/11/2025,28.1,85,15.5,15.3,1007.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/12/2025,27.9,85,11.1,15.6,1008.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/13/2025,28.5,81,0.7,12.7,1009.1,Light Drizzle,OpenMeteo
Hai Phong,North,9/14/2025,28.2,84,3,9.4,1009.1,Light Rain,OpenMeteo
Hai Phong,North,9/15/2025,26.8,86,11.6,14,1009.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/16/2025,28.1,81,1.8,8.9,1009.2,Moderate Drizzle,OpenMeteo
Hai Phong,North,9/17/2025,26.9,86,5.9,13.6,1007.9,Moderate Rain,OpenMeteo
Hai Phong,North,9/18/2025,27.1,87,21.8,12.5,1007.6,Heavy Rain,OpenMeteo
Hai Phong,North,9/19/2025,28,83,4,10.7,1007.4,Light Rain,OpenMeteo
Hai Phong,North,9/20/2025,29.1,79,0.2,8.9,1005.7,Light Drizzle,OpenMeteo
Hai Phong,North,9/21/2025,28.8,82,3.4,11.9,1005.1,Light Rain,OpenMeteo
Hai Phong,North,9/22/2025,26.3,89,19.9,7.8,1006.5,Moderate Rain,OpenMeteo
Hai Phong,North,9/23/2025,28,83,1.2,10.1,1004.2,Light Drizzle,OpenMeteo
Hai Phong,North,9/24/2025,29,68,0,24.1,1000.9,Overcast,OpenMeteo
Hai Phong,North,9/25/2025,25.9,80,11.2,19.5,1001.6,Moderate Rain,OpenMeteo
Hai Phong,North,9/26/2025,25.8,90,11.9,16.2,1008.8,Moderate Rain,OpenMeteo
Hai Phong,North,9/27/2025,27.8,82,17.6,13.7,1010.4,Moderate Rain,OpenMeteo
Hai Phong,North,9/28/2025,26.1,86,32,27,1006.8,Moderate Rain,OpenMeteo
Hai Phong,North,9/29/2025,25.2,94,75.5,33.6,1005.7,Moderate Rain,OpenMeteo
Hai Phong,North,9/30/2025,25.9,92,44.5,19,1009.6,Moderate Rain,OpenMeteo
Hai Phong,North,10/1/2025,27.3,85,3.4,13.2,1010.5,Light Rain,OpenMeteo
Hai Phong,North,10/2/2025,27.8,82,0.1,9.9,1010.6,Light Drizzle,OpenMeteo
Hai Phong,North,10/3/2025,28,82,0,11.9,1010.3,Overcast,OpenMeteo
Hai Phong,North,10/4/2025,27.9,85,0.9,9,1009.7,Moderate Drizzle,OpenMeteo
Hai Phong,North,10/5/2025,28.8,82,0.4,20.5,1005,Light Drizzle,OpenMeteo
Hai Phong,North,10/6/2025,25.4,92,38.8,21.8,1003.7,Moderate Rain,OpenMeteo
Hai Phong,North,10/7/2025,26.3,91,42.6,16.6,1010.7,Heavy Rain,OpenMeteo
Hai Phong,North,10/8/2025,26.6,85,8.6,8.5,1011.8,Moderate Rain,OpenMeteo
Hai Phong,North,10/9/2025,27.3,83,0.1,10.8,1011.1,Light Drizzle,OpenMeteo
Hai Phong,North,10/10/2025,27.7,81,0.5,9.8,1010.5,Moderate Drizzle,OpenMeteo
Hai Phong,North,10/11/2025,27.5,83,2.7,8.9,1009.7,Light Rain,OpenMeteo
Hai Phong,North,10/12/2025,27.7,83,0.1,8.3,1009.3,Light Drizzle,OpenMeteo
Hai Phong,North,10/13/2025,26.7,88,4,12.9,1009.9,Light Rain,OpenMeteo
Hai Phong,North,10/14/2025,25.8,90,33.6,15.9,1010.3,Moderate Rain,OpenMeteo
Hai Phong,North,10/15/2025,26.2,89,14.8,10.4,1011.1,Moderate Rain,OpenMeteo
Hai Phong,North,10/16/2025,26.9,84,9.2,13.4,1012.4,Moderate Rain,OpenMeteo
Hai Phong,North,10/17/2025,27.2,80,0.6,12.7,1012.5,Light Drizzle,OpenMeteo
Hai Phong,North,10/18/2025,27.5,79,0,12.1,1011.7,Clear Sky,OpenMeteo
Hai Phong,North,10/19/2025,26.8,84,6.2,11.8,1011.4,Moderate Rain,OpenMeteo
Hai Phong,North,10/20/2025,26,68,0,15,1012.2,Mainly Clear,OpenMeteo
Hai Phong,North,10/21/2025,23.6,62,0,16.6,1014.4,Overcast,OpenMeteo
Hai Phong,North,10/22/2025,21,61,0.1,18.1,1016.4,Light Drizzle,OpenMeteo
Hai Phong,North,10/23/2025,19,70,0.6,13.9,1018,Light Drizzle,OpenMeteo
Hai Phong,North,10/24/2025,20.8,72,0,11,1017.3,Overcast,OpenMeteo
Hai Phong,North,10/25/2025,23,73,0,13.9,1015.6,Overcast,OpenMeteo
Hai Phong,North,10/26/2025,23.8,71,0,8.3,1015.4,Overcast,OpenMeteo
Hai Phong,North,10/27/2025,23.7,67,0,9.3,1015.8,Overcast,OpenMeteo
Hai Phong,North,10/28/2025,23.8,69,0,10.7,1015.7,Overcast,OpenMeteo
Hai Phong,North,10/29/2025,23.9,72,0,6.8,1014.6,Overcast,OpenMeteo
Hai Phong,North,10/30/2025,23.7,89,16.9,8.7,1014.4,Moderate Rain,OpenMeteo
Hai Phong,North,10/31/2025,23.5,86,15.9,10.6,1015,Moderate Rain,OpenMeteo
Hai Phong,North,11/1/2025,22.4,81,3.1,12,1015.8,Moderate Drizzle,OpenMeteo
Hai Phong,North,11/2/2025,21.6,78,0,10.1,1016.3,Overcast,OpenMeteo
Hai Phong,North,11/3/2025,19.6,81,10,11.3,1016.3,Moderate Rain,OpenMeteo
Hai Phong,North,11/4/2025,18.5,85,5.4,10,1015.9,Light Rain,OpenMeteo
Hai Phong,North,11/5/2025,20.3,86,1.6,8.1,1013.3,Light Drizzle,OpenMeteo
Hai Phong,North,11/6/2025,22.6,85,0.1,12.8,1011.7,Light Drizzle,OpenMeteo
Hai Phong,North,11/7/2025,24.2,86,10.1,14.4,1010.4,Moderate Rain,OpenMeteo
Hai Phong,North,11/8/2025,25.9,90,3.3,20.2,1011.7,Moderate Drizzle,OpenMeteo
Hai Phong,North,11/9/2025,25.6,88,2.1,15.8,1011.2,Dense Drizzle,OpenMeteo
Hai Phong,North,11/10/2025,24.9,82,0.1,9.6,1010,Light Drizzle,OpenMeteo
Hai Phong,North,11/11/2025,23,76,0,8.6,1011,Overcast,OpenMeteo
Hai Phong,North,11/12/2025,22.3,69,0,9.9,1014.1,Overcast,OpenMeteo
Hai Phong,North,11/13/2025,21.9,65,0,11.9,1016.7,Overcast,OpenMeteo
Hai Phong,North,11/14/2025,21.3,71,0,7.8,1016.8,Partly Cloudy,OpenMeteo
Hai Phong,North,11/15/2025,22.1,76,0,8.8,1018,Overcast,OpenMeteo
Hai Phong,North,11/16/2025,23,80,1.6,8.8,1018.4,Moderate Drizzle,OpenMeteo
Hai Phong,North,11/17/2025,23.7,83,0.1,11.4,1018.4,Light Drizzle,OpenMeteo
Hai Phong,North,11/18/2025,18.3,86,9.3,19.2,1022.2,Moderate Drizzle,OpenMeteo
Hai Phong,North,11/19/2025,13.8,76,5.7,13.2,1026,Dense Drizzle,OpenMeteo
Hai Phong,North,11/20/2025,17.2,62,0,9.7,1023.6,Overcast,OpenMeteo
Hai Phong,North,11/21/2025,18.5,62,0,10.5,1022.6,Partly Cloudy,OpenMeteo
Hai Phong,North,11/22/2025,19,64,0,6.9,1020.2,Overcast,OpenMeteo
Hai Phong,North,11/23/2025,20.1,68,0,6.8,1018.5,Clear Sky,OpenMeteo
Hai Phong,North,11/24/2025,20.5,69,0,12,1018.7,Overcast,OpenMeteo
Hai Phong,North,11/25/2025,19.7,59,0,15.8,1019.8,Overcast,OpenMeteo
Hai Phong,North,11/26/2025,18,65,0,7.9,1019.1,Overcast,OpenMeteo
Hai Phong,North,11/27/2025,17.6,57,0,18.9,1022,Overcast,OpenMeteo
Hai Phong,North,11/28/2025,17.5,63,0,8.6,1017.7,Overcast,OpenMeteo
Hai Phong,North,11/29/2025,17.9,70,0,8.3,1014.7,Overcast,OpenMeteo
Hai Phong,North,11/30/2025,20.7,75,0,10.3,1013,Overcast,OpenMeteo
Hai Phong,North,12/1/2025,21.1,89,1,9.3,1013.3,Moderate Drizzle,OpenMeteo
Hai Phong,North,12/2/2025,22.4,88,0.5,9.1,1012.7,Light Drizzle,OpenMeteo
Hai Phong,North,12/3/2025,21.4,81,0.7,16.7,1017.6,Light Drizzle,OpenMeteo
Hai Phong,North,12/4/2025,20.7,70,0,10.7,1018.6,Overcast,OpenMeteo
Hai Phong,North,12/5/2025,21.5,73,0,15.4,1019.5,Overcast,OpenMeteo
Hai Phong,North,12/6/2025,20.1,77,0,12.5,1018.1,Overcast,OpenMeteo
Hai Phong,North,12/7/2025,21.5,81,0.4,13.1,1017.7,Light Drizzle,OpenMeteo
Hai Phong,North,12/8/2025,21.3,74,0.1,10.9,1018.9,Light Drizzle,OpenMeteo
Hai Phong,North,12/9/2025,20.4,75,0,13.9,1017.9,Overcast,OpenMeteo
Hai Phong,North,12/10/2025,21.1,73,0,11.3,1016.9,Overcast,OpenMeteo
Hai Phong,North,12/11/2025,21.1,81,0.2,7.8,1016.8,Light Drizzle,OpenMeteo
Hai Phong,North,12/12/2025,21.9,87,0.7,9.3,1014.7,Light Drizzle,OpenMeteo
Hai Phong,North,12/13/2025,20.5,91,22.9,18.9,1017.6,Moderate Rain,OpenMeteo
Hai Phong,North,12/14/2025,17.1,66,0,10.3,1021.3,Overcast,OpenMeteo
Hai Phong,North,12/15/2025,18.2,71,0,8.8,1018.7,Overcast,OpenMeteo
Hai Phong,North,12/16/2025,19.4,84,0.1,8.1,1017.3,Light Drizzle,OpenMeteo
Hai Phong,North,12/17/2025,20.8,85,3,9.4,1019.1,Dense Drizzle,OpenMeteo
Hai Phong,North,12/18/2025,19.9,80,0,9.4,1017.7,Mainly Clear,OpenMeteo
Hai Phong,North,12/19/2025,20.1,84,0.1,10.7,1014.1,Light Drizzle,OpenMeteo
Hai Phong,North,12/20/2025,21.2,88,0.6,11.5,1014.7,Light Drizzle,OpenMeteo
Hai Phong,North,12/21/2025,21.5,83,0.9,9,1016.4,Moderate Drizzle,OpenMeteo
Hai Phong,North,12/22/2025,21.5,82,0.3,19.1,1014.7,Light Drizzle,OpenMeteo
Hai Phong,North,12/23/2025,22,87,1.4,13.7,1013.4,Moderate Drizzle,OpenMeteo
Hai Phong,North,12/24/2025,22.1,87,1.4,15,1012.6,Moderate Drizzle,OpenMeteo
Hai Phong,North,12/25/2025,17,65,0,15.2,1018.9,Overcast,OpenMeteo
Hai Phong,North,12/26/2025,15.8,58,0,11.6,1019.8,Overcast,OpenMeteo
Hai Phong,North,12/27/2025,16.6,68,0,8.7,1018.8,Overcast,OpenMeteo
Hai Phong,North,12/28/2025,18.3,71,0,9.5,1017.7,Overcast,OpenMeteo
Hai Phong,North,12/29/2025,19.1,80,0.1,10.1,1015.1,Light Drizzle,OpenMeteo
Hai Phong,North,12/30/2025,20.3,81,0,15.8,1014,Overcast,OpenMeteo
Hai Phong,North,12/31/2025,20.4,83,0,15.6,1011.4,Overcast,OpenMeteo
Quang Ninh,North,1/1/2025,17.5,66,0,13.3,1016.8,Mainly Clear,OpenMeteo
Quang Ninh,North,1/2/2025,18.2,67,0,16.4,1017.7,Mainly Clear,OpenMeteo
Quang Ninh,North,1/3/2025,18.5,60,0,17.3,1019.1,Overcast,OpenMeteo
Quang Ninh,North,1/4/2025,18,56,0,16.6,1018.5,Mainly Clear,OpenMeteo
Quang Ninh,North,1/5/2025,17.8,52,0,14.5,1019.7,Clear Sky,OpenMeteo
Quang Ninh,North,1/6/2025,17.8,54,0,14.6,1017.5,Clear Sky,OpenMeteo
Quang Ninh,North,1/7/2025,18.1,68,0,17.8,1016.8,Partly Cloudy,OpenMeteo
Quang Ninh,North,1/8/2025,19,65,0,19.6,1017.5,Overcast,OpenMeteo
Quang Ninh,North,1/9/2025,18.8,53,0,18,1020.3,Overcast,OpenMeteo
Quang Ninh,North,1/10/2025,15.2,50,0,14.3,1026.6,Overcast,OpenMeteo
Quang Ninh,North,1/11/2025,14.9,37,0,18,1029,Overcast,OpenMeteo
Quang Ninh,North,1/12/2025,13.8,38,0,15.7,1025.7,Overcast,OpenMeteo
Quang Ninh,North,1/13/2025,15,52,0,16.8,1021.3,Overcast,OpenMeteo
Quang Ninh,North,1/14/2025,16.5,70,0.4,14.9,1020.4,Light Drizzle,OpenMeteo
Quang Ninh,North,1/15/2025,17.8,63,1.6,14.5,1023.5,Light Drizzle,OpenMeteo
Quang Ninh,North,1/16/2025,16.3,56,0,14.8,1023.9,Partly Cloudy,OpenMeteo
Quang Ninh,North,1/17/2025,15.6,58,0,16.1,1020.7,Overcast,OpenMeteo
Quang Ninh,North,1/18/2025,16,74,0.1,16.5,1018.3,Light Drizzle,OpenMeteo
Quang Ninh,North,1/19/2025,16.4,68,0,14.2,1016.3,Overcast,OpenMeteo
Quang Ninh,North,1/20/2025,17.2,59,0,17.5,1015,Clear Sky,OpenMeteo
Quang Ninh,North,1/21/2025,17.6,62,0,14.5,1014.8,Clear Sky,OpenMeteo
Quang Ninh,North,1/22/2025,18.2,78,0,15.3,1015,Overcast,OpenMeteo
Quang Ninh,North,1/23/2025,18.5,87,0.2,12.4,1014.3,Light Drizzle,OpenMeteo
Quang Ninh,North,1/24/2025,19.5,90,1.2,16.4,1011.2,Light Drizzle,OpenMeteo
Quang Ninh,North,1/25/2025,20.4,86,0,17.1,1012.5,Overcast,OpenMeteo
Quang Ninh,North,1/26/2025,14.6,62,1.9,29.7,1021.4,Moderate Drizzle,OpenMeteo
Quang Ninh,North,1/27/2025,14.1,42,0,13,1022.7,Overcast,OpenMeteo
Quang Ninh,North,1/28/2025,14.1,41,0,10.9,1023.7,Overcast,OpenMeteo
Quang Ninh,North,1/29/2025,15.9,47,0,12.7,1022.1,Overcast,OpenMeteo
Quang Ninh,North,1/30/2025,16.9,74,1,13.4,1015.9,Light Drizzle,OpenMeteo
Quang Ninh,North,1/31/2025,19.2,88,0.8,12.7,1012.6,Light Drizzle,OpenMeteo
Quang Ninh,North,2/1/2025,19.4,88,0.5,14.6,1011,Light Drizzle,OpenMeteo
Quang Ninh,North,2/2/2025,19.8,83,0.1,17.5,1012,Light Drizzle,OpenMeteo
Quang Ninh,North,2/3/2025,15.8,64,0.1,20.2,1018.9,Light Drizzle,OpenMeteo
Quang Ninh,North,2/4/2025,15.1,59,0,17.6,1021.3,Overcast,OpenMeteo
Quang Ninh,North,2/5/2025,15.9,76,0,17.4,1016.4,Overcast,OpenMeteo
Quang Ninh,North,2/6/2025,16.9,87,4.5,20.5,1014.8,Moderate Drizzle,OpenMeteo
Quang Ninh,North,2/7/2025,14,79,5.9,15.1,1020.1,Dense Drizzle,OpenMeteo
Quang Ninh,North,2/8/2025,13,65,0.1,10,1023.6,Light Drizzle,OpenMeteo
Quang Ninh,North,2/9/2025,13.5,57,0,9.4,1022.3,Overcast,OpenMeteo
Quang Ninh,North,2/10/2025,14.6,70,0,14.2,1019.5,Overcast,OpenMeteo
Quang Ninh,North,2/11/2025,17.1,80,0,12.9,1016.4,Overcast,OpenMeteo
Quang Ninh,North,2/12/2025,19.5,86,0.1,15.3,1016.1,Light Drizzle,OpenMeteo
Quang Ninh,North,2/13/2025,19.2,73,0.2,21.2,1016.8,Light Drizzle,OpenMeteo
Quang Ninh,North,2/14/2025,18.5,80,0.1,16.6,1014.9,Light Drizzle,OpenMeteo
Quang Ninh,North,2/15/2025,19.9,89,2.3,16.1,1012.7,Light Drizzle,OpenMeteo
Quang Ninh,North,2/16/2025,19.1,82,2,16.8,1015.7,Moderate Drizzle,OpenMeteo
Quang Ninh,North,2/17/2025,18.9,80,0.2,16.1,1018,Light Drizzle,OpenMeteo
Quang Ninh,North,2/18/2025,18.2,76,0,20.5,1018.8,Overcast,OpenMeteo
Quang Ninh,North,2/19/2025,18.3,82,0.2,19.1,1018.1,Light Drizzle,OpenMeteo
Quang Ninh,North,2/20/2025,19.3,85,0.3,18,1018.1,Light Drizzle,OpenMeteo
Quang Ninh,North,2/21/2025,19.3,80,0,21.6,1019.1,Overcast,OpenMeteo
Quang Ninh,North,2/22/2025,18.7,80,0.1,23.5,1019.7,Light Drizzle,OpenMeteo
Quang Ninh,North,2/23/2025,18.4,74,0.5,18.6,1023.2,Light Drizzle,OpenMeteo
Quang Ninh,North,2/24/2025,15.4,69,0,12,1026,Overcast,OpenMeteo
Quang Ninh,North,2/25/2025,15,90,16.2,10.5,1024.4,Light Rain,OpenMeteo
Quang Ninh,North,2/26/2025,16.1,88,4.1,9.9,1021.5,Light Rain,OpenMeteo
Quang Ninh,North,2/27/2025,18.3,86,0.5,10.8,1016.8,Light Drizzle,OpenMeteo
Quang Ninh,North,2/28/2025,19.9,91,0.9,13.8,1014.4,Light Drizzle,OpenMeteo
Quang Ninh,North,3/1/2025,20.6,91,0.5,13.8,1011.3,Light Drizzle,OpenMeteo
Quang Ninh,North,3/2/2025,21.7,90,1.9,14.9,1009.1,Light Drizzle,OpenMeteo
Quang Ninh,North,3/3/2025,22.2,95,0.8,13.8,1007.9,Light Drizzle,OpenMeteo
Quang Ninh,North,3/4/2025,22.2,95,0.8,15.3,1007.1,Light Drizzle,OpenMeteo
Quang Ninh,North,3/5/2025,21.1,82,0.7,22.3,1009,Light Drizzle,OpenMeteo
Quang Ninh,North,3/6/2025,14.9,66,0.5,16.9,1017.9,Light Drizzle,OpenMeteo
Quang Ninh,North,3/7/2025,14.4,69,2,11.3,1020.3,Light Rain,OpenMeteo
Quang Ninh,North,3/8/2025,15.8,77,0.9,15.2,1019.3,Light Drizzle,OpenMeteo
Quang Ninh,North,3/9/2025,17.6,81,1.2,14.9,1019.3,Light Drizzle,OpenMeteo
Quang Ninh,North,3/10/2025,19.4,84,0,14.2,1018.2,Overcast,OpenMeteo
Quang Ninh,North,3/11/2025,20.8,88,0.3,11.9,1014,Light Drizzle,OpenMeteo
Quang Ninh,North,3/12/2025,21.2,93,1.8,11.1,1011.3,Light Drizzle,OpenMeteo
Quang Ninh,North,3/13/2025,22.5,90,2,17.1,1010.7,Dense Drizzle,OpenMeteo
Quang Ninh,North,3/14/2025,22.6,94,0.3,12.6,1011,Light Drizzle,OpenMeteo
Quang Ninh,North,3/15/2025,22.5,89,3.7,16.2,1012.5,Moderate Drizzle,OpenMeteo
Quang Ninh,North,3/16/2025,17.5,64,8.8,13.9,1018.7,Moderate Rain,OpenMeteo
Quang Ninh,North,3/17/2025,17.3,55,0.2,14.7,1019.6,Light Drizzle,OpenMeteo
Quang Ninh,North,3/18/2025,17,57,0,13.2,1022.5,Overcast,OpenMeteo
Quang Ninh,North,3/19/2025,18,51,0,18.1,1023.9,Overcast,OpenMeteo
Quang Ninh,North,3/20/2025,18.2,58,0,17,1023,Overcast,OpenMeteo
Quang Ninh,North,3/21/2025,19.1,56,0,12.6,1021.3,Overcast,OpenMeteo
Quang Ninh,North,3/22/2025,19.7,65,0,13.6,1018.9,Overcast,OpenMeteo
Quang Ninh,North,3/23/2025,20,78,0,11.6,1016.5,Clear Sky,OpenMeteo
Quang Ninh,North,3/24/2025,21.4,76,0,13.9,1012.8,Overcast,OpenMeteo
Quang Ninh,North,3/25/2025,21.6,84,0.1,12.3,1008.1,Light Drizzle,OpenMeteo
Quang Ninh,North,3/26/2025,22.1,86,0.2,15.7,1005.4,Light Drizzle,OpenMeteo
Quang Ninh,North,3/27/2025,23.7,86,0,14.9,1002.9,Overcast,OpenMeteo
Quang Ninh,North,3/28/2025,25.1,81,0,20.8,1006.4,Overcast,OpenMeteo
Quang Ninh,North,3/29/2025,18.8,63,0.6,21.8,1014.1,Light Drizzle,OpenMeteo
Quang Ninh,North,3/30/2025,14.9,66,0.8,14.8,1019.7,Light Drizzle,OpenMeteo
Quang Ninh,North,3/31/2025,14.9,67,0.1,9.5,1019.3,Light Drizzle,OpenMeteo
Quang Ninh,North,4/1/2025,17.7,60,0,13.2,1018.1,Overcast,OpenMeteo
Quang Ninh,North,4/2/2025,18.8,66,0,14.5,1017.9,Overcast,OpenMeteo
Quang Ninh,North,4/3/2025,20,68,0,14.4,1016.8,Clear Sky,OpenMeteo
Quang Ninh,North,4/4/2025,20.9,81,0.6,15.1,1013,Light Drizzle,OpenMeteo
Quang Ninh,North,4/5/2025,21.8,79,0,13.9,1013.1,Overcast,OpenMeteo
Quang Ninh,North,4/6/2025,22,80,0,16.4,1013.8,Overcast,OpenMeteo
Quang Ninh,North,4/7/2025,21.8,83,0.2,14.8,1015,Light Drizzle,OpenMeteo
Quang Ninh,North,4/8/2025,22.3,89,1,10.6,1014.4,Light Drizzle,OpenMeteo
Quang Ninh,North,4/9/2025,22.9,89,1.7,13.4,1010.7,Light Drizzle,OpenMeteo
Quang Ninh,North,4/10/2025,23.5,89,0.3,13.6,1007,Light Drizzle,OpenMeteo
Quang Ninh,North,4/11/2025,24.5,87,0,15.5,1004.9,Overcast,OpenMeteo
Quang Ninh,North,4/12/2025,25.4,73,15.5,21.6,1007.6,Heavy Rain,OpenMeteo
Quang Ninh,North,4/13/2025,21.6,58,0.4,19.9,1015.8,Light Drizzle,OpenMeteo
Quang Ninh,North,4/14/2025,21.6,62,0,11.8,1013.9,Overcast,OpenMeteo
Quang Ninh,North,4/15/2025,22.7,68,0,14.2,1011.6,Overcast,OpenMeteo
Quang Ninh,North,4/16/2025,23.1,71,0,13.5,1008.8,Overcast,OpenMeteo
Quang Ninh,North,4/17/2025,24.1,85,0,13.8,1006.1,Overcast,OpenMeteo
Quang Ninh,North,4/18/2025,25.3,85,0,13.8,1005.1,Overcast,OpenMeteo
Quang Ninh,North,4/19/2025,26.5,81,0,12.5,1005.7,Overcast,OpenMeteo
Quang Ninh,North,4/20/2025,26.2,84,3.9,16.2,1007.1,Moderate Rain,OpenMeteo
Quang Ninh,North,4/21/2025,26.4,82,0.1,17.3,1008.4,Light Drizzle,OpenMeteo
Quang Ninh,North,4/22/2025,26.9,81,0,12.5,1007.4,Overcast,OpenMeteo
Quang Ninh,North,4/23/2025,27,82,0.5,15.6,1005.8,Light Drizzle,OpenMeteo
Quang Ninh,North,4/24/2025,26.6,83,7.5,17.8,1006.3,Moderate Rain,OpenMeteo
Quang Ninh,North,4/25/2025,24.6,85,20.9,14,1009.7,Moderate Rain,OpenMeteo
Quang Ninh,North,4/26/2025,25.6,86,0.5,19.1,1010.4,Light Drizzle,OpenMeteo
Quang Ninh,North,4/27/2025,26.4,87,2.3,17.2,1010,Dense Drizzle,OpenMeteo
Quang Ninh,North,4/28/2025,25.7,88,6.3,10.6,1010.9,Moderate Rain,OpenMeteo
Quang Ninh,North,4/29/2025,25.4,86,0.9,13.2,1011.2,Light Drizzle,OpenMeteo
