weather_date,province,region,temperature,humidity,precipitation,wind_speed,pressure,weather_code,source
5/28/2025,Cà Mau,South,30.5,73.375,0.3,3.75,1006.825,803,Wunderground
5/29/2025,Cà Mau,South,30.28571429,78.57142857,8.7,3.857142857,1007.814286,803,Wunderground
5/30/2025,Cà Mau,South,27.875,83.125,27.3,4.125,1009.5625,803,Wunderground
5/31/2025,Cà Mau,South,29.25,80.25,1,2.75,1010,803,Wunderground
6/1/2025,Cà Mau,South,30.625,74.5,0,3.375,1009.4375,803,Wunderground
6/2/2025,Cà Mau,South,30.375,77.125,1.9,5.25,1008.4,803,Wunderground
6/3/2025,Cà Mau,South,29.25,80.25,27.7,2.5,1007.8875,803,Wunderground
6/4/2025,Cà Mau,South,28.125,84,3,3.375,1008.0375,803,Wunderground
6/5/2025,Cà Mau,South,29.625,77.125,2.3,4.25,1007.85,803,Wunderground
6/6/2025,Cà Mau,South,30.75,73.5,0.3,4.625,1007.5875,803,Wunderground
6/7/2025,Cà Mau,South,27.75,84.375,101,4.75,1007.625,803,Wunderground
6/8/2025,Cà Mau,South,28.125,79.625,4.4,5.5,1006.7875,803,Wunderground
6/9/2025,Cà Mau,South,26.375,85.375,34,4.125,1005.8625,521,Wunderground
6/10/2025,Cà Mau,South,27.625,80.5,1.5,2.875,1004.85,803,Wunderground
6/11/2025,Cà Mau,South,27.875,80.375,3.3,3.625,1004.825,803,Wunderground
6/12/2025,Cà Mau,South,26.75,84,24.4,4.375,1005.3625,803,Wunderground
6/13/2025,Cà Mau,South,28.75,74.625,0,3.375,1006.175,803,Wunderground
6/14/2025,Cà Mau,South,30,72.25,0,5.5,1007.975,803,Wunderground
6/15/2025,Cà Mau,South,30,71.75,0,4.625,1007.4625,803,Wunderground
6/16/2025,Cà Mau,South,30.25,71.25,0,5,1007.5,803,Wunderground
6/17/2025,Cà Mau,South,30.125,73.125,0,6,1008.3875,803,Wunderground
6/18/2025,Cà Mau,South,28.75,79.5,0.3,3.375,1009.2125,803,Wunderground
6/19/2025,Cà Mau,South,28.5,79.625,0.5,2.875,1008.9,803,Wunderground
6/20/2025,Cà Mau,South,28.25,79.875,48.2,4.125,1008.775,803,Wunderground
6/21/2025,Cà Mau,South,27,81,35,3.625,1008.5,803,Wunderground
6/22/2025,Cà Mau,South,25.875,83.5,14.4,3.125,1009.1125,803,Wunderground
6/23/2025,Cà Mau,South,27.75,77.875,8.8,4.125,1008.3625,200,Wunderground
6/24/2025,Cà Mau,South,28,77.125,16.8,3.75,1008.225,803,Wunderground
6/25/2025,Cà Mau,South,28.75,77,21.4,2.75,1008.825,803,Wunderground
6/26/2025,Cà Mau,South,27.375,83,5.5,2.25,1009.675,803,Wunderground
6/27/2025,Cà Mau,South,28.375,74.25,0,2.75,1009,803,Wunderground
6/28/2025,Cà Mau,South,27.625,81.125,10,1.5,1009.0875,803,Wunderground
6/29/2025,Cà Mau,South,27.5,76.75,0.8,3.625,1008.025,803,Wunderground
6/30/2025,Cà Mau,South,29.375,72,0,4.5,1007.425,803,Wunderground
7/1/2025,Cà Mau,South,28.5,77.375,7,4.125,1007.675,803,Wunderground
7/2/2025,Cà Mau,South,28.5,77.625,1.3,2.375,1008.175,803,Wunderground
7/3/2025,Cà Mau,South,28.57142857,73.28571429,2,5.571428571,1008.557143,803,Wunderground
7/4/2025,Cà Mau,South,28.375,77.75,0,3.125,1008.35,803,Wunderground
7/5/2025,Cà Mau,South,27.875,79.625,1.4,2.875,1007.1,804,Wunderground
7/6/2025,Cà Mau,South,27.375,79.625,14.1,5,1007.9,803,Wunderground
7/7/2025,Cà Mau,South,27.25,79.625,49.9,4,1009.3,803,Wunderground
7/8/2025,Cà Mau,South,28,74.375,0,4.25,1009.8625,803,Wunderground
7/9/2025,Cà Mau,South,27.875,79.25,25.8,2.75,1008.6625,803,Wunderground
7/10/2025,Cà Mau,South,28.875,76.625,0.1,4,1006.475,803,Wunderground
